goodreads_book_id,genre_final
7332,"['fiction', 'fantasy', 'historical']"
7354,"['fiction', 'historical', 'nonfiction']"
7389,"['graphic', 'fantasy', 'fiction']"
7432,"['mystery', 'fiction', 'historical']"
7433,"['mystery', 'fiction', 'historical']"
7437,"['fiction', 'historical', 'poetry']"
7442,"['fiction', 'historical', 'nonfiction']"
7445,"['historical', 'fiction', 'nonfiction']"
7455,"['romance', 'fiction', 'nonfiction']"
7493,"['historical', 'fiction', 'nonfiction']"
7494,"['romance', 'fiction', 'mystery']"
7510,"['mystery', 'fiction', 'horror']"
7520,"['mystery', 'fiction', 'horror']"
7531,"['fiction', 'historical', 'nonfiction']"
7572,"['fiction', 'fantasy', 'romance']"
7579,"['philosophy', 'fiction', 'poetry']"
7588,"['fiction', 'historical', 'children']"
7603,"['historical', 'fiction', 'nonfiction']"
7604,"['fiction', 'historical', 'romance']"
7613,"['historical', 'fiction', 'sci-fi']"
7624,"['historical', 'fiction', 'sci-fi']"
7628,"['fiction', 'historical', 'children']"
7661,"['fiction', 'mystery', 'sci-fi']"
7663,"['mystery', 'fiction', 'sci-fi']"
7667,"['fiction', 'mystery', 'sci-fi']"
7668,"['mystery', 'fiction', 'sci-fi']"
7669,"['fiction', 'sci-fi', 'mystery']"
7670,"['fiction', 'sci-fi', 'mystery']"
7672,"['fiction', 'mystery', 'sci-fi']"
7673,"['fiction', 'fantasy', 'mystery']"
7675,"['fiction', 'mystery', 'sci-fi']"
7677,"['fiction', 'sci-fi', 'mystery']"
7679,"['fiction', 'mystery', 'sci-fi']"
7682,"['fiction', 'mystery', 'historical']"
7707,"['historical', 'fiction', 'romance']"
7714,"['historical', 'fiction', 'children']"
7723,"['fiction', 'historical', 'nonfiction']"
7728,"['historical', 'fiction', 'children']"
7733,"['historical', 'fiction', 'fantasy']"
7742,"['fiction', 'historical', 'nonfiction']"
7745,"['fiction', 'historical', 'nonfiction']"
7748,"['fiction', 'nonfiction', 'historical']"
7763,"['fiction', 'historical', 'children']"
7769,"['children', 'fiction', 'poetry']"
7770,"['children', 'fiction', 'poetry']"
7779,"['children', 'fiction', 'historical']"
7780,"['fiction', 'nonfiction', 'children']"
7784,"['children', 'historical', 'fiction']"
7785,"['children', 'fiction', 'poetry']"
7788,"['children', 'historical', 'fiction']"
7797,"['children', 'fiction', 'poetry']"
7805,"['fiction', 'historical', 'poetry']"
7815,"['historical', 'fiction', 'nonfiction']"
7869,"['mystery', 'fiction', 'horror']"
7882,"['children', 'fiction', 'historical']"
7909,"['children', 'fiction', 'historical']"
7911,"['children', 'fiction', 'historical']"
7926,"['children', 'fiction', 'historical']"
7967,"['fiction', 'sci-fi', 'fantasy']"
7968,"['fantasy', 'fiction', 'historical']"
7973,"['fantasy', 'fiction', 'children']"
7979,"['fantasy', 'children', 'fiction']"
7980,"['fantasy', 'children', 'fiction']"
7981,"['fantasy', 'children', 'fiction']"
7983,"['fantasy', 'children', 'fiction']"
7987,"['fantasy', 'children', 'fiction']"
7993,"['fantasy', 'children', 'fiction']"
7996,"['fantasy', 'children', 'fiction']"
7998,"['fantasy', 'children', 'fiction']"
7999,"['fantasy', 'children', 'fiction']"
8073,"['children', 'fiction', 'fantasy']"
8087,"['fantasy', 'children', 'fiction']"
8088,"['horror', 'fantasy', 'fiction']"
8089,"['fantasy', 'children', 'fiction']"
8127,"['children', 'fiction', 'historical']"
8155,"['fiction', 'romance', 'historical']"
8172,"['graphic', 'fiction', 'fantasy']"
8248,"['children', 'fiction', 'historical']"
8252,"['children', 'fiction', 'historical']"
8253,"['children', 'fiction', 'historical']"
8282,"['children', 'fiction', 'historical']"
8296,"['children', 'fiction', 'historical']"
8337,"['children', 'historical', 'fiction']"
8492,"['fiction', 'mystery', 'philosophy']"
8515,"['fiction', 'historical', 'nonfiction']"
8600,"['fiction', 'poetry', 'nonfiction']"
8646,"['fiction', 'children', 'romance']"
8647,"['fiction', 'sci-fi', 'fantasy']"
8648,"['fiction', 'sci-fi', 'fantasy']"
8650,"['fiction', 'mystery', 'horror']"
8676,"['philosophy', 'fiction', 'poetry']"
8680,"['fiction', 'fantasy', 'philosophy']"
8682,"['fiction', 'fantasy', 'philosophy']"
8694,"['fiction', 'sci-fi', 'fantasy']"
8695,"['fiction', 'sci-fi', 'fantasy']"
8696,"['fiction', 'nonfiction', 'sci-fi']"
8698,"['fiction', 'sci-fi', 'fantasy']"
8725,"['historical', 'fiction', 'nonfiction']"
8732,"['fiction', 'historical', 'children']"
8745,"['historical', 'fiction', 'nonfiction']"
8765,"['fiction', 'historical', 'nonfiction']"
8852,"['fiction', 'children', 'horror']"
8908,"['horror', 'fiction', 'sci-fi']"
8909,"['fiction', 'historical', 'sci-fi']"
8914,"['historical', 'fiction', 'nonfiction']"
8921,"['mystery', 'historical', 'fiction']"
8948,"['horror', 'fiction', 'children']"
8949,"['horror', 'fantasy', 'fiction']"
8951,"['horror', 'fantasy', 'children']"
8952,"['horror', 'fantasy', 'children']"
8953,"['fiction', 'children', 'horror']"
8957,"['horror', 'fantasy', 'fiction']"
8960,"['horror', 'fantasy', 'fiction']"
8962,"['horror', 'fantasy', 'children']"
8963,"['horror', 'children', 'fiction']"
8964,"['fiction', 'philosophy', 'historical']"
8965,"['horror', 'fantasy', 'children']"
8966,"['horror', 'fantasy', 'fiction']"
8967,"['horror', 'fantasy', 'fiction']"
8968,"['horror', 'fantasy', 'fiction']"
9010,"['fiction', 'historical', 'nonfiction']"
9013,"['fiction', 'historical', 'horror']"
9014,"['sci-fi', 'fiction', 'mystery']"
9282,"['fiction', 'romance', 'mystery']"
9298,"['romance', 'fiction', 'historical']"
9300,"['romance', 'fiction', 'children']"
9301,"['romance', 'fiction', 'children']"
9302,"['romance', 'fiction', 'nonfiction']"
9303,"['romance', 'fiction', 'nonfiction']"
9328,"['fiction', 'fantasy', 'historical']"
9355,"['fiction', 'poetry', 'children']"
9370,"['fiction', 'fantasy', 'philosophy']"
9375,"['fiction', 'romance', 'historical']"
9416,"['fiction', 'romance', 'nonfiction']"
9417,"['fiction', 'romance', 'nonfiction']"
9418,"['fiction', 'romance', 'nonfiction']"
9419,"['romance', 'fiction', 'nonfiction']"
9420,"['romance', 'fiction', 'nonfiction']"
9454,"['fiction', 'philosophy', 'historical']"
9475,"['children', 'fiction', 'fantasy']"
9503,"['fiction', 'horror', 'historical']"
9516,"['historical', 'fiction', 'graphic']"
9517,"['historical', 'fiction', 'graphic']"
9522,"['graphic', 'historical', 'fiction']"
9526,"['graphic', 'historical', 'fiction']"
9530,"['fiction', 'historical', 'horror']"
9531,"['fantasy', 'children', 'fiction']"
9532,"['fiction', 'sci-fi', 'fantasy']"
9534,"['sci-fi', 'fiction', 'fantasy']"
9539,"['fantasy', 'fiction', 'horror']"
9549,"['historical', 'fiction', 'sci-fi']"
9555,"['fiction', 'nonfiction', 'fantasy']"
9557,"['fiction', 'fantasy', 'romance']"
9566,"['fiction', 'fantasy', 'historical']"
9567,"['fiction', 'fantasy', 'philosophy']"
9569,"['fiction', 'fantasy', 'philosophy']"
9570,"['fiction', 'philosophy', 'fantasy']"
9589,"['fiction', 'sci-fi', 'historical']"
9590,"['fiction', 'historical', 'sci-fi']"
9592,"['fiction', 'historical', 'sci-fi']"
9593,"['fiction', 'sci-fi', 'historical']"
9594,"['fiction', 'historical', 'sci-fi']"
9595,"['fiction', 'sci-fi', 'historical']"
9597,"['fiction', 'sci-fi', 'historical']"
9598,"['fiction', 'horror', 'sci-fi']"
9601,"['fiction', 'historical', 'sci-fi']"
9646,"['historical', 'fiction', 'nonfiction']"
9648,"['fiction', 'historical', 'nonfiction']"
9650,"['fiction', 'historical', 'nonfiction']"
9654,"['fiction', 'romance', 'historical']"
9712,"['fiction', 'historical', 'fantasy']"
9717,"['fiction', 'historical', 'philosophy']"
9742,"['fiction', 'historical', 'nonfiction']"
9762,"['philosophy', 'fiction', 'romance']"
9777,"['fiction', 'historical', 'children']"
9784,"['historical', 'fiction', 'romance']"
9791,"['fiction', 'historical', 'horror']"
9799,"['fiction', 'fantasy', 'poetry']"
9804,"['fiction', 'historical', 'fantasy']"
9809,"['fiction', 'fantasy', 'historical']"
9820,"['fiction', 'historical', 'nonfiction']"
9822,"['children', 'fantasy', 'fiction']"
9827,"['fiction', 'historical', 'mystery']"
9833,"['fiction', 'nonfiction', 'fantasy']"
9838,"['historical', 'fiction', 'nonfiction']"
9844,"['fiction', 'romance', 'children']"
9854,"['nonfiction', 'fiction', 'philosophy']"
9864,"['fiction', 'fantasy', 'poetry']"
9865,"['fiction', 'fantasy', 'historical']"
9912,"['fiction', 'romance', 'historical']"
9913,"['fiction', 'mystery', 'horror']"
9914,"['fiction', 'nonfiction', 'mystery']"
9915,"['fiction', 'historical', 'poetry']"
9943,"['fiction', 'romance', 'philosophy']"
9957,"['fiction', 'horror', 'poetry']"
9998,"['fiction', 'historical', 'fantasy']"
10006,"['fiction', 'mystery', 'poetry']"
10009,"['fiction', 'historical', 'children']"
10031,"['fiction', 'philosophy', 'nonfiction']"
10033,"['philosophy', 'fiction', 'historical']"
10037,"['fiction', 'philosophy', 'historical']"
10058,"['historical', 'fiction', 'nonfiction']"
10065,"['children', 'fiction', 'fantasy']"
10073,"['fiction', 'nonfiction', 'historical']"
10084,"['fantasy', 'fiction', 'sci-fi']"
10090,"['fantasy', 'fiction', 'sci-fi']"
10092,"['fantasy', 'fiction', 'sci-fi']"
10104,"['historical', 'fiction', 'nonfiction']"
10105,"['fiction', 'historical', 'romance']"
10108,"['fiction', 'historical', 'nonfiction']"
10115,"['fiction', 'historical', 'romance']"
10155,"['fiction', 'historical', 'fantasy']"
10176,"['fiction', 'historical', 'nonfiction']"
10210,"['fiction', 'historical', 'horror']"
10222,"['fiction', 'historical', 'romance']"
10235,"['fiction', 'historical', 'nonfiction']"
10238,"['nonfiction', 'philosophy', 'fiction']"
10365,"['children', 'fiction', 'historical']"
10374,"['fiction', 'fantasy', 'sci-fi']"
10395,"['fiction', 'nonfiction', 'historical']"
10412,"['fiction', 'romance', 'philosophy']"
10441,"['fiction', 'romance', 'children']"
10444,"['children', 'fiction', 'historical']"
10461,"['fiction', 'historical', 'poetry']"
10505,"['fiction', 'historical', 'philosophy']"
10506,"['fiction', 'fantasy', 'historical']"
10507,"['fiction', 'historical', 'fantasy']"
10534,"['fiction', 'philosophy', 'nonfiction']"
10538,"['historical', 'fiction', 'nonfiction']"
10541,"['fiction', 'historical', 'nonfiction']"
10566,"['horror', 'nonfiction', 'fiction']"
10567,"['horror', 'nonfiction', 'fiction']"
10569,"['fiction', 'poetry', 'historical']"
10572,"['fantasy', 'fiction', 'nonfiction']"
10574,"['mystery', 'nonfiction', 'fiction']"
10577,"['nonfiction', 'horror', 'fiction']"
10579,"['horror', 'nonfiction', 'fiction']"
10583,"['horror', 'nonfiction', 'fiction']"
10584,"['fiction', 'mystery', 'horror']"
10585,"['horror', 'nonfiction', 'fiction']"
10588,"['horror', 'nonfiction', 'fiction']"
10589,"['horror', 'nonfiction', 'fiction']"
10592,"['horror', 'fiction', 'nonfiction']"
10596,"['horror', 'nonfiction', 'fiction']"
10603,"['horror', 'nonfiction', 'fiction']"
10605,"['horror', 'fiction', 'mystery']"
10607,"['horror', 'nonfiction', 'fantasy']"
10611,"['fantasy', 'nonfiction', 'fiction']"
10614,"['horror', 'nonfiction', 'fiction']"
10617,"['horror', 'nonfiction', 'fiction']"
10618,"['nonfiction', 'horror', 'fiction']"
10619,"['horror', 'nonfiction', 'fiction']"
10625,"['horror', 'nonfiction', 'mystery']"
10628,"['horror', 'nonfiction', 'fiction']"
10629,"['horror', 'mystery', 'fiction']"
10639,"['fiction', 'philosophy', 'nonfiction']"
10669,"['fiction', 'nonfiction', 'historical']"
10692,"['fiction', 'mystery', 'fantasy']"
10739,"['fiction', 'historical', 'philosophy']"
10765,"['fiction', 'historical', 'romance']"
10775,"['historical', 'fiction', 'romance']"
10799,"['fiction', 'historical', 'romance']"
10836,"['historical', 'fiction', 'nonfiction']"
10847,"['fiction', 'philosophy', 'historical']"
10867,"['fiction', 'romance', 'philosophy']"
10873,"['fiction', 'romance', 'nonfiction']"
10878,"['nonfiction', 'historical', 'fiction']"
10882,"['fiction', 'historical', 'nonfiction']"
10883,"['historical', 'fiction', 'nonfiction']"
10884,"['historical', 'fiction', 'nonfiction']"
10890,"['philosophy', 'fiction', 'historical']"
10907,"['historical', 'fiction', 'nonfiction']"
10908,"['fiction', 'romance', 'graphic']"
10909,"['fiction', 'romance', 'mystery']"
10910,"['fiction', 'romance', 'graphic']"
10911,"['fiction', 'horror', 'romance']"
10912,"['fiction', 'romance', 'graphic']"
10913,"['fiction', 'romance', 'philosophy']"
10914,"['fiction', 'romance', 'graphic']"
10915,"['fiction', 'romance', 'mystery']"
10916,"['fiction', 'romance', 'mystery']"
10917,"['fiction', 'romance', 'children']"
10920,"['fiction', 'historical', 'romance']"
10929,"['fiction', 'poetry', 'philosophy']"
10956,"['fiction', 'historical', 'nonfiction']"
10959,"['fiction', 'philosophy', 'children']"
10964,"['fiction', 'romance', 'fantasy']"
10965,"['romance', 'fiction', 'fantasy']"
10967,"['fiction', 'romance', 'fantasy']"
10975,"['fiction', 'children', 'historical']"
10979,"['fiction', 'historical', 'nonfiction']"
10987,"['fiction', 'romance', 'fantasy']"
10988,"['fiction', 'romance', 'fantasy']"
10990,"['fiction', 'mystery', 'historical']"
11003,"['mystery', 'fiction', 'romance']"
11012,"['fiction', 'historical', 'nonfiction']"
11031,"['mystery', 'fiction', 'historical']"
11041,"['romance', 'fiction', 'nonfiction']"
11077,"['fiction', 'historical', 'horror']"
11125,"['mystery', 'fiction', 'sci-fi']"
11127,"['children', 'fiction', 'fantasy']"
11138,"['philosophy', 'fiction', 'historical']"
11149,"['philosophy', 'fiction', 'historical']"
11206,"['fiction', 'historical', 'children']"
11208,"['fiction', 'nonfiction', 'children']"
11229,"['fiction', 'historical', 'nonfiction']"
11275,"['fiction', 'fantasy', 'mystery']"
11279,"['horror', 'fiction', 'mystery']"
11286,"['horror', 'fiction', 'fantasy']"
11289,"['fiction', 'sci-fi', 'fantasy']"
11297,"['fiction', 'romance', 'fantasy']"
11298,"['fiction', 'fantasy', 'poetry']"
11299,"['fiction', 'nonfiction', 'fantasy']"
11301,"['children', 'fiction', 'historical']"
11306,"['fantasy', 'children', 'fiction']"
11312,"['children', 'fantasy', 'fiction']"
11313,"['fantasy', 'children', 'fiction']"
11318,"['mystery', 'fiction', 'nonfiction']"
11324,"['fiction', 'historical', 'nonfiction']"
11334,"['fiction', 'historical', 'children']"
11337,"['fiction', 'historical', 'children']"
11339,"['historical', 'fiction', 'poetry']"
11346,"['fiction', 'historical', 'children']"
11359,"['fiction', 'historical', 'nonfiction']"
11366,"['historical', 'fiction', 'nonfiction']"
11376,"['fiction', 'historical', 'nonfiction']"
11413,"['fiction', 'philosophy', 'romance']"
11422,"['romance', 'fiction', 'philosophy']"
11429,"['fiction', 'romance', 'philosophy']"
11430,"['fiction', 'romance', 'philosophy']"
11432,"['fiction', 'romance', 'poetry']"
11433,"['fiction', 'romance', 'philosophy']"
11436,"['fiction', 'romance', 'philosophy']"
11437,"['fiction', 'nonfiction', 'historical']"
11438,"['nonfiction', 'fiction', 'historical']"
11446,"['nonfiction', 'fiction', 'historical']"
11449,"['nonfiction', 'fiction', 'historical']"
11466,"['historical', 'fiction', 'children']"
11472,"['fiction', 'historical', 'nonfiction']"
11486,"['fiction', 'historical', 'nonfiction']"
11507,"['fiction', 'historical', 'philosophy']"
11525,"['fiction', 'horror', 'historical']"
11553,"['horror', 'fiction', 'fantasy']"
11557,"['horror', 'fiction', 'sci-fi']"
11563,"['fiction', 'nonfiction', 'horror']"
11564,"['horror', 'fiction', 'nonfiction']"
11566,"['fiction', 'horror', 'nonfiction']"
11570,"['horror', 'nonfiction', 'fiction']"
11573,"['mystery', 'horror', 'fiction']"
11574,"['fiction', 'nonfiction', 'mystery']"
11580,"['horror', 'nonfiction', 'graphic']"
11588,"['fiction', 'mystery', 'horror']"
11590,"['horror', 'mystery', 'fiction']"
11597,"['fiction', 'mystery', 'horror']"
11602,"['horror', 'fiction', 'nonfiction']"
11605,"['nonfiction', 'horror', 'fiction']"
11607,"['sci-fi', 'horror', 'nonfiction']"
11623,"['historical', 'fiction', 'nonfiction']"
11650,"['fiction', 'historical', 'nonfiction']"
11666,"['fiction', 'historical', 'nonfiction']"
11686,"['fiction', 'nonfiction', 'historical']"
11690,"['historical', 'fiction', 'graphic']"
11691,"['fiction', 'historical', 'nonfiction']"
11711,"['fiction', 'historical', 'mystery']"
11713,"['fiction', 'historical', 'romance']"
11734,"['fiction', 'historical', 'poetry']"
11741,"['fiction', 'historical', 'nonfiction']"
11761,"['fiction', 'historical', 'poetry']"
11762,"['fiction', 'historical', 'sci-fi']"
11768,"['fiction', 'historical', 'poetry']"
11824,"['children', 'fiction', 'historical']"
11831,"['fiction', 'children', 'historical']"
11899,"['fiction', 'romance', 'historical']"
11901,"['horror', 'fantasy', 'fiction']"
11908,"['fiction', 'historical', 'poetry']"
11915,"['horror', 'fantasy', 'romance']"
11918,"['fantasy', 'horror', 'romance']"
11919,"['fantasy', 'horror', 'romance']"
11922,"['fantasy', 'horror', 'romance']"
11987,"['philosophy', 'fiction', 'nonfiction']"
11989,"['fiction', 'historical', 'philosophy']"
11991,"['fiction', 'philosophy', 'historical']"
12007,"['fiction', 'sci-fi', 'fantasy']"
12009,"['fiction', 'sci-fi', 'fantasy']"
12013,"['fiction', 'sci-fi', 'fantasy']"
12016,"['fiction', 'sci-fi', 'fantasy']"
12017,"['sci-fi', 'fiction', 'fantasy']"
12021,"['fiction', 'mystery', 'poetry']"
12067,"['fantasy', 'fiction', 'horror']"
12073,"['philosophy', 'fiction', 'historical']"
12075,"['philosophy', 'fiction', 'nonfiction']"
12083,"['fiction', 'historical', 'children']"
12125,"['children', 'fiction', 'horror']"
12194,"['fiction', 'historical', 'horror']"
12204,"['poetry', 'historical', 'fiction']"
12220,"['historical', 'fiction', 'children']"
12296,"['fiction', 'children', 'historical']"
12321,"['philosophy', 'fiction', 'historical']"
12349,"['fiction', 'nonfiction', 'children']"
12357,"['fiction', 'nonfiction', 'historical']"
12358,"['fiction', 'historical', 'nonfiction']"
12374,"['fiction', 'nonfiction', 'historical']"
12395,"['fiction', 'historical', 'poetry']"
12448,"['fiction', 'historical', 'poetry']"
12467,"['fiction', 'historical', 'poetry']"
12468,"['fiction', 'mystery', 'historical']"
12497,"['fiction', 'mystery', 'nonfiction']"
12499,"['fiction', 'children', 'historical']"
12505,"['fiction', 'historical', 'philosophy']"
12527,"['fiction', 'historical', 'nonfiction']"
12535,"['philosophy', 'fiction', 'historical']"
12540,"['historical', 'fiction', 'children']"
12542,"['philosophy', 'fiction', 'historical']"
12543,"['fiction', 'poetry', 'historical']"
12555,"['fiction', 'historical', 'children']"
12557,"['fiction', 'historical', 'children']"
